artist_name,genre
Jules Massenet,french romanticism
Jules Massenet,post-romantic era
Richard Rodgers,broadway
Richard Rodgers,tin pan alley
Giuseppe Tartini,baroque
Giuseppe Tartini,classical
Giuseppe Tartini,italian baroque
César Franck,classical
César Franck,french romanticism
César Franck,late romantic era
Pyotr Ilyich Tchaikovsky,classical
Pyotr Ilyich Tchaikovsky,late romantic era
Pyotr Ilyich Tchaikovsky,russian romanticism
Nikolai Rimsky-Korsakov,avant-garde
Nikolai Rimsky-Korsakov,classical
Nikolai Rimsky-Korsakov,early modern classical
Nikolai Rimsky-Korsakov,late romantic era
Nikolai Rimsky-Korsakov,russian romanticism
Pablo de Sarasate,classical
Pablo de Sarasate,late romantic era
Pablo de Sarasate,spanish classical
Pablo de Sarasate,violin
Manuel de Falla,classical
Manuel de Falla,early modern classical
Manuel de Falla,impressionism
Manuel de Falla,neoclassicism
Manuel de Falla,post-romantic era
Manuel de Falla,spanish classical
Fritz Kreisler,classical
Fritz Kreisler,post-romantic era
Fritz Kreisler,violin
George Gershwin,american modern classical
George Gershwin,classical
George Gershwin,early modern classical
George Gershwin,tin pan alley
Felix Mendelssohn,classical
Felix Mendelssohn,early romantic era
Felix Mendelssohn,german romanticism
Franz Schubert,classical
Franz Schubert,classical era
Franz Schubert,early romantic era
Frédéric Chopin,classical
Frédéric Chopin,early romantic era
Frédéric Chopin,polish classical
Kezia Amelia,pop violin
Robert Mendoza,classify
Jeremy Green,pop violin
Tom Petty and the Heartbreakers,album rock
Tom Petty and the Heartbreakers,classic rock
Tom Petty and the Heartbreakers,hard rock
Tom Petty and the Heartbreakers,heartland rock
Tom Petty and the Heartbreakers,mellow gold
Tom Petty and the Heartbreakers,rock
Tom Petty and the Heartbreakers,singer-songwriter
Tom Petty and the Heartbreakers,soft rock
Bob Dylan,classic rock
Bob Dylan,country rock
Bob Dylan,folk
Bob Dylan,folk rock
Bob Dylan,rock
Bob Dylan,roots rock
Bob Dylan,singer-songwriter
Dizzy Dizzo,taiwan hip hop
Marz23,mandopop
Marz23,taiwan hip hop
WONHO,k-pop
Mark Tuan,No genres found
R-chord,mandopop
R-chord,taiwan singer-songwriter
Phil Lam,cantopop
玖壹壹,mandopop
玖壹壹,taiwan hip hop
Juno Mak,cantopop
Fan Yi Chen,mandopop
理想混蛋,mandopop
理想混蛋,taiwan indie
Adam Cheng,c-pop
Adam Cheng,classic cantopop
Adam Cheng,vintage cantonese pop
許昊珂,chinese soundtrack
Gentle Bones,singaporean pop
WONFU,lo star
WONFU,mandopop
WONFU,taiwan pop
WONFU,taiwanese indie
Naiwen Yang,mandopop
Naiwen Yang,taiwan pop
Naiwen Yang,taiwan singer-songwriter
Katncandix2,mandopop
Katncandix2,taiwan pop
Mavis Fan,chinese indie
Mavis Fan,mandopop
Wu Bai,mandopop
Wu Bai,taiwan singer-songwriter
陳建年,taiwan indie
陳建年,taiwan pop
陳建年,taiwan singer-songwriter
陳建年,taiwanese indigenous music
Matzka,chinese reggae
Matzka,mandopop
Matzka,taiwan pop
Matzka,taiwanese indigenous music
Soft Lipa,mandopop
Soft Lipa,taiwan hip hop
Soft Lipa,taiwan pop
Soft Lipa,taiwan singer-songwriter
Deserts Chang,mandopop
Deserts Chang,taiwan indie
Deserts Chang,taiwan pop
Deserts Chang,taiwan singer-songwriter
Fire EX.,mandopop
Fire EX.,taiwan indie
Fire EX.,taiwan pop
Fire EX.,taiwan punk
那我懂你意思了,taiwan indie
Misi Ke,chinese indie
Misi Ke,taiwan indie
Misi Ke,taiwan singer-songwriter
Flesh Juicer,chinese metalcore
Flesh Juicer,taiwan metal
Flesh Juicer,taiwan pop
魚丁糸,chinese indie
Miss Ko,taiwan hip hop
SS501,k-pop
SS501,k-pop boy group
Someday,k-pop
Someday,pop
张远,chinese viral pop
鄧福如 AFÜ,mandopop
鄧福如 AFÜ,taiwan singer-songwriter
OHMYMEITING,mandopop
OHMYMEITING,taiwan pop
守夜人,taiwan indie
守夜人,taiwan pop
A Si,chinese minyao
A Si,taiwan indie
A Si,taiwan pop
信樂團,mandopop
信樂團,taiwan pop
Whyte,taiwan pop
Julia Wu,chinese electropop
Julia Wu,mandopop
Julia Wu,taiwan pop
9m88,chinese r&b
9m88,mandopop
9m88,taiwan pop
Anni Hung,taiwan pop
龔鈺祺,No genres found
Carpenters,adult standards
Carpenters,mellow gold
Carpenters,soft rock
路嘉欣,taiwan pop
張國穎,No genres found
Sigrid,electropop
Sigrid,norwegian pop
ABBA,europop
ABBA,swedish pop
蔡詩蕓,mandopop
蔡詩蕓,taiwan pop
Enno Cheng,taiwan indie
Enno Cheng,taiwan pop
Enno Cheng,taiwan singer-songwriter
Chunho,No genres found
Backstreet Boys,boy band
Backstreet Boys,dance pop
Backstreet Boys,pop
深白色二人組,taiwan pop
全體,No genres found
時一修,No genres found
Meeia Foo,malaysian mandopop
Meeia Foo,mandopop
張玉華,mandopop
曾寶儀,No genres found
陳建騏,chinese soundtrack
Alberto Guillermo Lavorano,No genres found
Paraskevas Grekis,bouzouki
Moods,chillhop
Moods,indie soul
Queen Wei,mandopop
方雅賢,No genres found
櫻桃幫,mandopop
櫻桃幫,taiwan indie
櫻桃幫,taiwan pop
小球(莊鵑瑛),taiwan pop
小球(莊鵑瑛),taiwan singer-songwriter
Soler,macau pop
Soler,taiwan pop
廖文強,taiwan indie
廖文強,taiwan pop
慢慢說,taiwan pop
Anniedora,taiwan indie
萧萧,No genres found
趙之璧,taiwan pop
亦帆,mandopop
亦帆,taiwan pop
ERIKA,taiwan pop
張簡君偉,taiwan singer-songwriter
雅立,No genres found
邵雨薇,taiwan pop
Ruth Kueo,mandopop
Ruth Kueo,taiwan pop
Denise Ho,cantopop
Denise Ho,hong kong indie
林嘉欣,cantopop
The Sam Willows,singaporean pop
FS (Fuying & Sam),malaysian mandopop
FS (Fuying & Sam),taiwan pop
911,mandopop
911,taiwan hip hop
Pei-Yu Hung,mandopop
Pei-Yu Hung,taiwan pop
歐得洋,No genres found
Before You Exit,teen pop
Union J,boy band
Union J,post-teen pop
Union J,talent show
Sam Tsui,post-teen pop
Sam Tsui,viral pop
Alex Goot,viral pop
Calculasian,No genres found
逃跑计划EscapePlan,chinese indie
逃跑计划EscapePlan,chinese indie pop
Anna Kendrick,hollywood
Anna Kendrick,movie tunes
光头华夏,No genres found
毛阿敏,classic mandopop
桑布伊,taiwanese indigenous music
Jody Chiang,classic mandopop
Jody Chiang,hokkien pop
Jody Chiang,mandopop
王建傑,hokkien pop
余佩真,chinese indie
余佩真,taiwan pop
宇珩,malaysian mandopop
小霞,No genres found
HUSH,taiwan indie
HUSH,taiwan pop
HUSH,taiwan singer-songwriter
Buddha Jump,chinese indie
Buddha Jump,taiwan indie
胡家誠,taiwan singer-songwriter
七朵组合,c-pop girl group
七朵组合,mandopop
Hao Yun,chinese minyao
Hao Yun,chinese singer-songwriter
有感覺,taiwan pop
Hu Ge,classic mandopop
Hu Ge,mandopop
Ginga金甲,No genres found
侯湘婷,classic mandopop
侯湘婷,mandopop
刘珂矣,mandopop
後弦,mandopop
花兒樂隊,chinese punk
Shadia,arab pop
Shadia,classic arab pop
回音哥,mandopop
牛奶@咖啡,chinese indie pop
好妹妹,chinese minyao
痞客四,No genres found
利綺,No genres found
陶莉萍,No genres found
展翼(ZAYIN),taiwan pop
洛客班,mandopop
Jenny Yang,No genres found
許莉潔,taiwan pop
李心潔,classic mandopop
李心潔,malaysian mandopop
李心潔,mandopop
汪佩蓉,taiwan singer-songwriter
羅文裕,hakkapop
羅文裕,taiwan singer-songwriter
蒋蒋,No genres found
林俊呈,mandopop
Tank Lu,No genres found
Chris Lee Artiste,mandopop
陳柯宇,chinese singer-songwriter
陳柯宇,mandopop
黃磊,No genres found
棉子,chinese viral pop
四個朋友,No genres found
PiA,taiwan pop
Billie Holiday,adult standards
Billie Holiday,harlem renaissance
Billie Holiday,jazz
Billie Holiday,jazz blues
Billie Holiday,soul
Billie Holiday,swing
Billie Holiday,torch song
Billie Holiday,vocal jazz
硬糖少女303,c-pop girl group
W.M.L,chinese hip hop
W.M.L,taiwan pop
理想混蛋 雞丁,mandopop
理想混蛋 雞丁,taiwan indie
Crispy脆樂團,taiwan indie
Crispy脆樂團,taiwan pop
Jocelyn 9.4.0,chinese r&b
Sandee Chan,chinese indie
Sandee Chan,mandopop
Sandee Chan,taiwan indie
Sandee Chan,taiwan pop
Sandee Chan,taiwan singer-songwriter
南方二重唱,classic mandopop
南方二重唱,taiwan campus folk
赖冰霞,vintage chinese pop
謝雷,classic mandopop
謝雷,vintage chinese pop
謝雷,vintage taiwan pop
方瑞娥,classic mandopop
Feng Ze,mandopop
Feng Ze,singaporean singer-songwriter
Feng Ze,taiwan pop
悦开心,No genres found
單依純,No genres found
Jeryl Lee,malaysian mandopop
叶炫清,chinese drama ost
叶炫清,mandopop
妍狗,No genres found
羅美玲,No genres found
莫非定律乐团,No genres found
賴慈泓,taiwan pop
南瓜妮歌迷俱樂部,taiwan indie
南瓜妮歌迷俱樂部,taiwan rock
蜜雪薇琪,mandopop
蜜雪薇琪,taiwan idol pop
蜜雪薇琪,taiwan pop
輕鬆玩樂團,taiwan pop
接個吻,chinese viral pop
郭顶,taiwan indie
郭顶,taiwan singer-songwriter
A-Sun,taiwan singer-songwriter
焦邁奇,chinese singer-songwriter
焦邁奇,mandopop
林倛玉,No genres found
苏运莹,No genres found
戴廷翰,taiwan graduation song
Our Shame,taiwan indie
同恩,mandopop
同恩,taiwan pop
柯智棠,taiwan indie
柯智棠,taiwan pop
柯智棠,taiwan singer-songwriter
田一龙,No genres found
en,anime
en,k-pop boy group
斑马森林,No genres found
刘人语,chinese drama ost
刘人语,chinese singer-songwriter
葉炫清,chinese drama ost
葉炫清,mandopop
趙英俊,chinese singer-songwriter
泗泾,No genres found
李慧珍,No genres found
曾咏欣,chinese drama ost
那英,classic mandopop
那英,mandopop
Blueping,No genres found
Chyi Yu,c-pop
Chyi Yu,classic mandopop
Chyi Yu,fo jing
Jane Zhang,mandopop
陈冰,No genres found
Jin Hai Xin,chinese singer-songwriter
碧欣,No genres found
Good Band,mandopop
Mixer,mandopop
Mixer,taiwan indie
Mixer,taiwan pop
The Life Journey,chinese indie
The Life Journey,chinese indie pop
The Life Journey,southern china indie
joysaaaa,chinese viral pop
Daven Wu,chinese viral pop
蒋小呢,chinese melodic rap
蒋小呢,chinese viral pop
MC 張天賦,cantopop
MC 張天賦,hk-pop
LBI利比,chinese viral pop
程响,chinese viral pop
隊長,chinese viral pop
KeyKey,chinese viral pop
space x,chinese viral pop
李玉璽,mandopop
李玉璽,taiwan pop
BLACKPINK,k-pop
BLACKPINK,k-pop girl group
BLACKPINK,pop
人力飛行劇團,No genres found
安溥,chinese indie
安溥,taiwan pop
安溥,taiwan singer-songwriter
壞特 ?te,taiwan pop
The Chairs,chinese indie
The Chairs,taiwan pop
冰球樂團,taiwan pop
詹雯婷,taiwan singer-songwriter
米莎,hakkapop
米莎,taiwan instrumental
Red Velvet,k-pop
Red Velvet,k-pop girl group
鄭興,mandopop
鄭興,taiwan pop
鄭興,taiwan singer-songwriter
瑞瑪席丹Rima Zeidan,taiwan pop
Quarterback,taiwan indie
Quarterback,taiwan pop
Sharon Kwan,mandopop
Company - Into the Woods (Motion Picture Cast),movie tunes
Joanna Riding,No genres found
Johnny Depp,hollywood
Mackenzie Mauzy,No genres found
Stephen Sondheim,broadway
Emily Blunt,hollywood
Emily Blunt,movie tunes
Lilla Crawford,movie tunes
Daniel Huttlestone,hollywood
Daniel Huttlestone,show tunes
Original Broadway Cast of Into the Woods,No genres found
Kim Crosby,No genres found
Robert Westenberg,No genres found
Ben Wright,No genres found
Danielle Ferland,No genres found
Joanna Gleason,No genres found
Bernadette Peters,broadway
Bernadette Peters,hollywood
Bernadette Peters,show tunes
Bernadette Peters,vintage broadway
Tom Aldredge,No genres found
Chip Zien,broadway
‘Into The Woods’ 2022 Broadway Cast,No genres found
David Patrick Kelly,No genres found
Gavin Creel,british soundtrack
Gavin Creel,soundtrack
Cole Thompson,broadway
Cole Thompson,show tunes
Sara Bareilles,acoustic pop
Sara Bareilles,lilith
Sara Bareilles,neo mellow
Sara Bareilles,pop rock
Sara Bareilles,post-teen pop
Julia Lester,movie tunes
Patina Miller,No genres found
Aaron Tveit,broadway
Aaron Tveit,hollywood
Aaron Tveit,show tunes
Andrew Lloyd Webber,broadway
Andrew Lloyd Webber,west end
Chris Pine,movie tunes
Meryl Streep,hollywood
Meryl Streep,show tunes
Luciano Pavarotti,canzone napoletana
Luciano Pavarotti,classical tenor
Luciano Pavarotti,italian tenor
Luciano Pavarotti,opera
Luciano Pavarotti,operatic pop
林祥園,chinese folk
Imogen Heap,etherpop
Imogen Heap,metropopolis
Amanda Seyfried,hollywood
Keira Knightley,hollywood
李灌晏,No genres found
小賤,No genres found
依錚依靜,taiwan indie
川島茉樹代Makiyo,taiwan pop
林昱東,No genres found
阿桑,mandopop
阿桑,taiwan pop
湯薇恩,mandopop
湯薇恩,xinyao
Tauren Wells,ccm
Tauren Wells,christian alternative rock
Tauren Wells,christian music
Glass Animals,gauze pop
Glass Animals,indietronica
Glass Animals,modern rock
Glass Animals,pov: indie
Glass Animals,shiver pop
Pong Nan,cantopop
Charmaine Fong,cantopop
呂允,No genres found
Matt Lv,chinese r&b
唐貓 SUGARCAT,chinese electropop
唐貓 SUGARCAT,taiwan pop
June Pan,chinese electropop
June Pan,taiwan pop
Haezee,chinese r&b
顧媚,c-pop
顧媚,vintage chinese pop
Kyu Sakamoto,enka
Johnny Ip,c-pop
Johnny Ip,classic cantopop
Hiromi Go,No genres found
Doris Day,adult standards
Doris Day,easy listening
Doris Day,lounge
Doris Day,vocal jazz
Andy Hui,c-pop
Andy Hui,cantopop
Andy Hui,classic cantopop
E-Jun Lee,classic mandopop
E-Jun Lee,mandopop
许飞,chinese singer-songwriter
Byejack,hk-pop
Niño Prodigio,No genres found
Cast Of Rent,hollywood
Stephen Schwartz,broadway
Stephen Schwartz,show tunes
Patti LuPone,broadway
Patti LuPone,hollywood
Patti LuPone,show tunes
Sasha Lazard,operatic pop
Adam Pascal,broadway
Adam Pascal,hollywood
Adam Pascal,show tunes
Glenn Close,movie tunes
Original Broadway Cast of Hamilton,broadway
Original Broadway Cast of Hamilton,show tunes
Les Misérables Cast,hollywood
Susan Egan,movie tunes
Jodi Benson,movie tunes
Terry Mann,No genres found
Eri Ito,No genres found
Lea Salonga,movie tunes
Lea Salonga,tagalog worship
Donny Osmond,bubblegum pop
98º,boy band
Jerry Goldsmith,classic soundtrack
Jerry Goldsmith,orchestral soundtrack
Jerry Goldsmith,soundtrack
Christina Aguilera,dance pop
Christina Aguilera,pop
Savage Garden,boy band
Savage Garden,dance pop
Savage Garden,pop rock
Quongrui,No genres found
Evan Rachel Wood,hollywood
Evan Rachel Wood,movie tunes
Idina Menzel,hollywood
Idina Menzel,movie tunes
Idina Menzel,show tunes
Alan Menken,broadway
Alan Menken,movie tunes
Alan Menken,orchestral soundtrack
Jason Weaver,movie tunes
Auli'i Cravalho,movie tunes
Brad Kane,movie tunes
Lillias White,movie tunes
Craig Armstrong,british soundtrack
Craig Armstrong,orchestral soundtrack
Craig Armstrong,soundtrack
Kristen Bell,movie tunes
Paige O'Hara,movie tunes
Ryan,chinese hip hop
Roger Bart,movie tunes
Mandy Moore,dance pop
Mandy Moore,hollywood
Mandy Moore,neo mellow
Mandy Moore,post-teen pop
Disney Peaceful Piano,piano cover
Miyuki Ichijo,No genres found
Lauren Christy,No genres found
Against The Current,neon pop punk
Against The Current,pixie
Against The Current,pop punk
The Freshman,mandopop
Noah Kahan,pov: indie
Noah Kahan,singer-songwriter pop
Cordae,hip hop
Cordae,pop rap
Cordae,rap
Cordae,trap
Cordae,underground hip hop
XXXTENTACION,emo rap
XXXTENTACION,miami hip hop
XXXTENTACION,rap
Macklemore,pop rap
Macklemore,seattle hip hop
Jeremy Zucker,alt z
Jeremy Zucker,electropop
Jeremy Zucker,pop
Social House,No genres found
Dean Lewis,australian pop
Dean Lewis,pop
88rising,asian american hip hop
JAY-Z,east coast hip hop
JAY-Z,gangster rap
JAY-Z,hip hop
JAY-Z,pop rap
JAY-Z,rap
Joji,viral pop
Chri$tian Gate$,sad rap
Chri$tian Gate$,singer-songwriter pop
6LACK,k-pop
6LACK,k-pop girl group
6LACK,pop
Ski Mask The Slump God,hip hop
Ski Mask The Slump God,miami hip hop
Ski Mask The Slump God,pop rap
Ski Mask The Slump God,rap
Ski Mask The Slump God,trap
Ski Mask The Slump God,underground hip hop
Joey Bada$$,conscious hip hop
Joey Bada$$,hip hop
Joey Bada$$,rap
Dreamville,hip hop
Dreamville,pop rap
Dreamville,rap
charlieonnafriday,singer-songwriter pop
J. Cole,conscious hip hop
J. Cole,hip hop
J. Cole,north carolina hip hop
J. Cole,rap
Nicky Youre,singer-songwriter pop
Miguel,r&b
Miguel,urban contemporary
Mura Masa,channel islands indie
Mura Masa,escape room
Mura Masa,hyperpop
Mura Masa,indie soul
Mura Masa,vapor soul
benny blanco,pop
Sleepy Hallow,brooklyn drill
Sleepy Hallow,nyc rap
Ryan Mack,irish pop
Ryan Mack,singer-songwriter pop
bbno$,canadian hip hop
bbno$,dark trap
bbno$,meme rap
Connor Price,singer-songwriter pop
iamnotshane,singer-songwriter pop
Saint Chaos,bossbeat
Saint Chaos,dark r&b
Stellar,social media pop
Jake Daniels,dark r&b
Yung Gravy,meme rap
Yung Gravy,minnesota hip hop
Ragged Insomnia,No genres found
Confetti,la pop
Chloe Adams,alt z
Lin-Manuel Miranda,broadway
Lin-Manuel Miranda,show tunes
Ilan Eshkeri,british soundtrack
Ilan Eshkeri,orchestral soundtrack
Ilan Eshkeri,soundtrack
Thomas Newman,orchestral soundtrack
Thomas Newman,soundtrack
Flo Rida,dance pop
Flo Rida,miami hip hop
Flo Rida,pop
Flo Rida,pop rap
Boyz II Men,boy band
Boyz II Men,contemporary r&b
Boyz II Men,new jack swing
Boyz II Men,r&b
Boyz II Men,urban contemporary
JoJo,dance pop
JoJo,pop
JoJo,post-teen pop
Kelly Rowland,atl hip hop
Kelly Rowland,dance pop
Kelly Rowland,hip pop
Kelly Rowland,r&b
Kelly Rowland,urban contemporary
112,atl hip hop
112,boy band
112,contemporary r&b
112,hip pop
112,r&b
112,urban contemporary
Naughty By Nature,east coast hip hop
Naughty By Nature,hip hop
Naughty By Nature,new jersey rap
Bob Marley & The Wailers,reggae
Bob Marley & The Wailers,roots reggae
Acoustic Vibe,No genres found
Cali Dubs,No genres found
Journey,album rock
Journey,classic rock
Journey,hard rock
Journey,mellow gold
Journey,rock
Journey,soft rock
Billy Joel,album rock
Billy Joel,classic rock
Billy Joel,mellow gold
Billy Joel,piano rock
Billy Joel,rock
Billy Joel,singer-songwriter
Billy Joel,soft rock
Fleetwood Mac,album rock
Fleetwood Mac,classic rock
Fleetwood Mac,rock
Fleetwood Mac,soft rock
Fleetwood Mac,yacht rock
Billy Ocean,disco
Billy Ocean,mellow gold
Billy Ocean,new romantic
Billy Ocean,new wave pop
Billy Ocean,soft rock
Billy Ocean,yacht rock
Kenny Loggins,album rock
Kenny Loggins,classic rock
Kenny Loggins,mellow gold
Kenny Loggins,new wave pop
Kenny Loggins,singer-songwriter
Kenny Loggins,soft rock
Kenny Loggins,yacht rock
"Earth, Wind & Fire",disco
"Earth, Wind & Fire",funk
"Earth, Wind & Fire",jazz funk
"Earth, Wind & Fire",motown
"Earth, Wind & Fire",soul
Bon Jovi,glam metal
Bon Jovi,rock
Van Halen,album rock
Van Halen,classic rock
Van Halen,hard rock
Van Halen,rock
The Wailers,reggae
The Wailers,roots reggae
The Wailers,ska
Lenny B,No genres found
Layout,No genres found
Danny Wilson,new wave pop
Danny Wilson,scottish new wave
Danny Wilson,sophisti-pop
Bette Midler,adult standards
Bette Midler,new wave pop
Bette Midler,soft rock
Socrab,No genres found
Robin Thicke,dance pop
Robin Thicke,neo soul
Robin Thicke,pop rap
Robin Thicke,r&b
Robin Thicke,urban contemporary
L.A.B.,nz reggae
Dolly Parton,classic country pop
Dolly Parton,country
Dolly Parton,country dawn
Timbaland,dance pop
Timbaland,pop
Timbaland,pop rap
Harold Faltermeyer,german soundtrack
Harold Faltermeyer,synthesizer
Harold Faltermeyer,synthpop
Bob Marley,reggae
JoFes SkillzMen,No genres found
Tapper Zukie,dub
Tapper Zukie,old school dancehall
Tapper Zukie,reggae
Tapper Zukie,rocksteady
Tapper Zukie,roots reggae
Skip Marley,modern reggae
Jamaica Sweet,No genres found
Zach Bryan,classic oklahoma country
Timmy Trumpet,australian dance
Timmy Trumpet,big room
Timmy Trumpet,melbourne bounce
Timmy Trumpet,melbourne bounce international
Timmy Trumpet,pop dance
Lil Wayne,hip hop
Lil Wayne,new orleans rap
Lil Wayne,pop rap
Lil Wayne,rap
Lil Wayne,trap
Muse,alternative rock
Muse,modern rock
Muse,permanent wave
Muse,rock
Galantis,dance pop
Galantis,edm
Galantis,pop
Galantis,pop dance
Galantis,progressive electro house
Gryffin,edm
Gryffin,pop dance
Travie McCoy,pop rap
K-391,gaming edm
K-391,nordic house
Rudimental,pop dance
Rudimental,uk dance
Rudimental,uk funky
Twenty One Pilots,modern rock
Twenty One Pilots,pop
Twenty One Pilots,pov: indie
Twenty One Pilots,rock
Paramore,candy pop
Paramore,modern rock
Paramore,pixie
Paramore,pop
Paramore,pop emo
Paramore,pop punk
Paramore,rock
Morgan Wallen,contemporary country
FIFTY FIFTY,k-pop girl group
Teddy Swims,No genres found
Mumford & Sons,modern folk rock
Mumford & Sons,modern rock
Mumford & Sons,neo mellow
Mumford & Sons,stomp and holler
Mumford & Sons,uk americana
Libianca,afrobeats
Lana Del Rey,art pop
Lana Del Rey,pop
Logic,conscious hip hop
Logic,hip hop
Logic,pop rap
Logic,rap
Jacob Vallen,melbourne bounce international
Lily Allen,dance pop
Lily Allen,electropop
Lily Allen,neo mellow
Sunny Daze,No genres found
David Kushner,gen z singer-songwriter
David Kushner,singer-songwriter pop
Toploader,british alternative rock
Red Hot Chili Peppers,alternative rock
Red Hot Chili Peppers,funk metal
Red Hot Chili Peppers,funk rock
Red Hot Chili Peppers,permanent wave
Red Hot Chili Peppers,rock
DJ Paul,bounce
DJ Paul,crunk
DJ Paul,dirty south rap
DJ Paul,memphis hip hop
JVKE,modern indie pop
JVKE,pov: indie
JVKE,singer-songwriter pop
Justina Valentine,trap queen
Coi Leray,new jersey underground rap
Coi Leray,trap queen
Lindasson,canadian trap
Chris Webby,indie pop rap
Blackillac,experimental hip hop
Paul Russell,indie r&b
Echosmith,electropop
Echosmith,indie poptimism
Echosmith,viral pop
Isla-Maria,No genres found
Portugal. The Man,indie rock
Portugal. The Man,indietronica
Portugal. The Man,modern alternative rock
Portugal. The Man,modern rock
Queen Nu,No genres found
Vanessa Carlton,lilith
Vanessa Carlton,neo mellow
Vanessa Carlton,piano rock
Vanessa Carlton,pop rock
Vanessa Carlton,post-teen pop
A!MS,cypriot hip hop
Earthquake Lights,No genres found
Toby Ganger,No genres found
Aaliyah,contemporary r&b
Aaliyah,dance pop
Aaliyah,hip pop
Aaliyah,r&b
Aaliyah,urban contemporary
Royse,No genres found
*NSYNC,boy band
*NSYNC,dance pop
*NSYNC,pop
NewJeans,k-pop
NewJeans,k-pop girl group
James Blunt,neo mellow
Fourfive,No genres found
CeeLo Green,atl hip hop
CeeLo Green,pop rap
The Scandalous Playaz,No genres found
Flight,texas latin rap
Millyz,boston hip hop
Gwen Stefani,dance pop
Gwen Stefani,pop
d4vd,bedroom pop
d4vd,bedroom r&b
Ku$h Drifter,No genres found
Rema,afrobeats
Rema,nigerian pop
YNG ONE,No genres found
Jacob Tillberg,meme
Chini,No genres found
Leona Lewis,british soul
Leona Lewis,dance pop
Leona Lewis,pop
Leona Lewis,talent show
ClockClock,No genres found
Cian Ducrot,irish pop
Cian Ducrot,singer-songwriter pop
Nico Santos,german pop
Glockenbach,No genres found
Lena,art pop
Lena,pop
Stacey Ryan,No genres found
AFROJACK,big room
AFROJACK,dance pop
AFROJACK,dutch house
AFROJACK,edm
AFROJACK,electro house
AFROJACK,pop dance
Gestört aber GeiL,german dance
Gestört aber GeiL,german pop
Makar,belgian hip hop
Armani White,indie hip hop
James Hype,deep groove house
James Hype,house
James Hype,pop dance
James Hype,uk dance
Restricted,hypertechno
SERA,No genres found
ILIRA,albanian pop
Florentina,frauenrap
Florentina,german hip hop
Florentina,german pop
Rêve,No genres found
Tom Santa,stutter house
Ghost,hard rock
Ghost,metal
Liaze,No genres found
ACRAZE,pop dance
ACRAZE,tech house
Benzz,No genres found
Swedish House Mafia,edm
Swedish House Mafia,pop dance
Swedish House Mafia,progressive electro house
Nathan Evans,No genres found
BoyWithUke,sad rap
Michael Schulte,german pop
Michael Schulte,talentschau
Sabrina Carpenter,pop
Laurell,canadian pop
Sofia Carson,pop
A1 x J1,chill drill
A1 x J1,melodic drill
A1 x J1,r&drill
Giant Rooks,No genres found
Tenchi,No genres found
TALK,singer-songwriter pop
THE ANXIETY,modern alternative pop
NEIKED,scandipop
Kings Elliot,No genres found
Berre,No genres found
Frederico,No genres found
Michele Morrone,No genres found
Sam Fender,modern rock
Sam Fender,north east england indie
Finn Askew,No genres found
Sophie and the Giants,sheffield indie
Elbow,britpop
Eddie Vedder,acoustic rock
Eddie Vedder,grunge
Eddie Vedder,permanent wave
Nathaniel Rateliff & The Night Sweats,indie folk
Nathaniel Rateliff & The Night Sweats,modern blues rock
Nathaniel Rateliff & The Night Sweats,new americana
Nathaniel Rateliff & The Night Sweats,stomp and holler
Michael Aldag,No genres found
WizTheMc,canadian contemporary r&b
WizTheMc,pop rap
Clara Mae,alt z
Clara Mae,swedish pop
The National,chamber pop
The National,indie folk
The National,indie rock
The National,indietronica
The National,modern rock
KAWALA,uk pop
Holly Humberstone,alt z
Holly Humberstone,indie pop
Holly Humberstone,modern alternative pop
Holly Humberstone,uk pop
Baby Queen,modern alternative pop
Dub Vibrations,No genres found
Flanør,No genres found
Loopey,No genres found
Homson,No genres found
Lost Frequencies,belgian edm
Lost Frequencies,edm
Lost Frequencies,pop dance
Lost Frequencies,tropical house
Calum Scott,pop
KCee,afrobeats
KCee,afropop
KCee,igbo pop
KCee,nigerian pop
Sophie Ellis-Bextor,dance pop
Sophie Ellis-Bextor,europop
Sophie Ellis-Bextor,new wave pop
The Killers,alternative rock
The Killers,dance rock
The Killers,modern rock
The Killers,permanent wave
The Killers,rock
TLC,atl hip hop
TLC,contemporary r&b
TLC,dance pop
TLC,girl group
TLC,hip pop
TLC,r&b
TLC,urban contemporary
Nelly Furtado,canadian latin
Nelly Furtado,canadian pop
Nelly Furtado,dance pop
Nelly Furtado,pop
Outkast,atl hip hop
Outkast,dirty south rap
Outkast,hip hop
Outkast,old school atlanta hip hop
Outkast,rap
Outkast,southern hip hop
Frank Ocean,lgbtq+ hip hop
Frank Ocean,neo soul
blink-182,alternative metal
blink-182,modern rock
blink-182,pop punk
blink-182,punk
blink-182,rock
blink-182,socal pop punk
Macklemore & Ryan Lewis,pop rap
Macklemore & Ryan Lewis,seattle hip hop
Axwell /\ Ingrosso,edm
Axwell /\ Ingrosso,pop dance
Axwell /\ Ingrosso,progressive electro house
Benson Boone,singer-songwriter pop
Loreen,europop
Alesso,dance pop
Alesso,edm
Alesso,pop
Alesso,pop dance
Alesso,progressive electro house
Myles Smith,singer-songwriter pop
Reggae Stars,No genres found
Inner Circle,reggae
Inner Circle,reggae fusion
Sublime,rap rock
Sublime,reggae fusion
Sublime,ska mexicano
Sublime,ska punk
Hypaton,No genres found
Nadia Ali,vocal trance
Zac Brown Band,contemporary country
Zac Brown Band,country
Zac Brown Band,country road
