date_time,ms_played,minutes_played,country,episode_name,show_name,album_name,track_name,artist_name,skipped,type
2022-11-01 01:44:15+00:00,1477162,24.61936667,NZ,EP44 ☞【劇作家特輯】① 治警事件百年紀念劇本創作讀劇會 Feat. 劉勇辰、蔡格爾,演員的自我修養,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-01 04:45:48+00:00,10886331,181.43885,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 04:46:05+00:00,15116,0.251933333,NZ,【人類圖八路米 Follow Mi】Ep.6,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-01 06:07:37+00:00,4609631,76.82718333,NZ,#092永信HAC╳吸一口補足精氣神～女魔頭和穿刺王的暢飲Buffet！真．涼涼der中世紀鬼故事！｜亂叨侃史07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 06:25:13+00:00,1054382,17.57303333,NZ,#001轟動世界的離婚！歷史名渣男的頭號受害者：阿拉貢的凱瑟琳｜亨利VIII系列一,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 06:41:17+00:00,962911,16.04851667,NZ,#002國家級小三！風光扶正卻下場悽慘的無頭王后：安妮博林｜亨利VIII系列二,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 08:16:54+00:00,1195103,19.91838333,NZ,#003小四出頭天！英國史上最強綠茶婊：珍西摩｜亨利VIII系列三,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-01 08:27:50+00:00,655424,10.92373333,NZ,EP170｜  工程師遭長期家暴！精神耗弱下怒分屍妻子...女兒也替他求情｜14刀殺妻案,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 20:03:07+00:00,3027096,50.4516,NZ,EP170｜  工程師遭長期家暴！精神耗弱下怒分屍妻子...女兒也替他求情｜14刀殺妻案,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 21:05:16+00:00,3711230,61.85383333,NZ,S6EP35 台北市長候選人系列｜蔣萬安：北市最需年輕國際觀、勇於突破法規框架，帶領台北市大步邁進,馬力歐陪你喝一杯,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-01 21:52:25+00:00,804109,13.40181667,NZ,#67-5 楊瑪利✕陳玉芬：別讓Quiet Quitting（在職離職）困擾你，主管與員工可以怎麼做？｜哈佛人物面對面,請聽，哈佛管理學！,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-01 22:19:45+00:00,1635008,27.25013333,NZ,愚樂 60 | 布蘭妮開嗆席琳娜竟瞎捲BlackPink？大媽翻拍甄嬛傳 演技、流量均爆棚！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-02 03:11:13+00:00,2738304,45.6384,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-02 04:28:04+00:00,4202574,70.0429,NZ,EP29 | 你被情緒勒索了嗎？ 一起來奪回自己的主控權,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-02 04:28:19+00:00,13950,0.2325,NZ,我們為何還要讀經典？ ft. 廖志峰發行人,每天為你讀一點書【慈濟基金會獨家贊助】,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-02 05:00:46+00:00,1947518,32.45863333,NZ,愚樂 60 | 布蘭妮開嗆席琳娜竟瞎捲BlackPink？大媽翻拍甄嬛傳 演技、流量均爆棚！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-02 07:08:31+00:00,3581518,59.69196667,NZ,愚樂 60 | 布蘭妮開嗆席琳娜竟瞎捲BlackPink？大媽翻拍甄嬛傳 演技、流量均爆棚！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-02 08:03:37+00:00,1371306,22.8551,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-02 18:47:25+00:00,475178,7.919633333,NZ,38. 女人選舉這件事｜別再一直正妹候選人了！,Z色派對 Green Party,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-02 19:39:47+00:00,2840659,47.34431667,NZ,S3 第六集吧（下）＿阿路八愛店不藏私,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-02 19:39:49+00:00,1847,0.030783333,NZ,S3 第七集吧＿vroom vroom 原子少年,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-02 19:39:52+00:00,1440,0.024,NZ,【人類圖八路米 Follow Mi】Ep.7,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-03 04:05:47+00:00,3340854,55.6809,NZ,S3 第八集吧＿我之前打工的時候啊,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-03 05:26:56+00:00,4608147,76.80245,NZ,S3 第九集吧＿扒光演技天花板夫妻擋,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-03 10:33:03+00:00,4116544,68.60906667,NZ,S3 第九集吧＿扒光演技天花板夫妻擋,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-03 19:46:02+00:00,573034,9.550566667,NZ,S4E33｜Made in Asia，穿上故宮院藏亞洲織品與服飾雅俗,宮說宮有理－國立故宮博物院 National Palace Museum,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-03 20:13:46+00:00,1654080,27.568,NZ,38. 女人選舉這件事｜別再一直正妹候選人了！,Z色派對 Green Party,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-03 22:05:04+00:00,2879488,47.99146667,NZ,S3 阿路八介紹好音樂＿安溥Anpu,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-03 23:15:51+00:00,4247688,70.7948,NZ,EP171｜求助卻反被取笑、不敢打「婦幼專線」？家庭暴力中的男性受害者｜男性家暴,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-04 02:45:20+00:00,5076819,84.61365,NZ,S3 阿路八介紹好音樂＿安溥Anpu,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-04 02:57:02+00:00,702856,11.71426667,NZ,【人類圖八路米 Follow Mi】Ep.10,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-04 03:02:51+00:00,348583,5.809716667,NZ,S3 人類圖大來賓＿柯佳嬿！別鬧了,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-04 04:46:40+00:00,4484586,74.7431,NZ,S3 人類圖大來賓＿柯佳嬿！別鬧了,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-04 06:03:43+00:00,675561,11.25935,NZ,S3 人類圖大來賓＿柯佳嬿！別鬧了,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-04 12:02:00+00:00,4247688,70.7948,NZ,EP171｜求助卻反被取笑、不敢打「婦幼專線」？家庭暴力中的男性受害者｜男性家暴,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-05 08:42:55+00:00,19040,0.317333333,NZ,EP72｜在地獄打火！住戶攀繩摔落、一對對相擁焦屍...大囍市16死68傷因她自焚,我在案發現場,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-06 00:20:13+00:00,803157,13.38595,NZ,S6EP36 台北市長候選人系列｜陳時中：政務官任用決勝點是「知人善任」，我一人做一件事比不上8萬人做一點事,馬力歐陪你喝一杯,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-06 05:56:55+00:00,6080,0.101333333,NZ,S6EP36 台北市長候選人系列｜陳時中：政務官任用決勝點是「知人善任」，我一人做一件事比不上8萬人做一點事,馬力歐陪你喝一杯,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-06 18:58:55+00:00,522816,8.7136,NZ,S6EP36 台北市長候選人系列｜陳時中：政務官任用決勝點是「知人善任」，我一人做一件事比不上8萬人做一點事,馬力歐陪你喝一杯,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-06 19:22:04+00:00,1186496,19.77493333,NZ,S3 人類圖大來賓＿柯佳嬿！別鬧了,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-06 20:42:00+00:00,3581518,59.69196667,NZ,愚樂 60 | 布蘭妮開嗆席琳娜竟瞎捲BlackPink？大媽翻拍甄嬛傳 演技、流量均爆棚！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-07 01:29:21+00:00,52138,0.868966667,NZ,Episode 1 | Stephen Lee of MasterChef,A Bunch of Losers with Derrick Fox,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-07 03:08:45+00:00,5811157,96.85261667,NZ,Masterchef celebrity Lee Knaz - What happened after season one,A Bunch of Losers with Derrick Fox,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-07 03:39:02+00:00,1815744,30.2624,NZ,EP156 | 外役監返家探親卻性侵殺人！死囚想器捐 醫院卻不願動刀,阿善師鑑識實錄,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-07 04:08:51+00:00,43434,0.7239,NZ,愚樂 60 | 布蘭妮開嗆席琳娜竟瞎捲BlackPink？大媽翻拍甄嬛傳 演技、流量均爆棚！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-07 05:44:46+00:00,4402453,73.37421667,NZ,Episode 12 | Fred Chang of MasterChef,A Bunch of Losers with Derrick Fox,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-07 10:21:37+00:00,2560618,42.67696667,NZ,愚樂 60 | 布蘭妮開嗆席琳娜竟瞎捲BlackPink？大媽翻拍甄嬛傳 演技、流量均爆棚！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-07 10:56:22+00:00,2082453,34.70755,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-07 20:10:54+00:00,4863784,81.06306667,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 00:58:04+00:00,84181,1.403016667,NZ,S3 第十集吧＿QAA有種果汁真好喝,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-08 01:57:42+00:00,3378311,56.30518333,NZ,EP172｜台灣首起隨機命案！連續殺人魔見一個殺一個，還嗆警察「一定殺到為止」｜吳新華案．上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 04:11:35+00:00,234,0.0039,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-08 05:23:25+00:00,4309171,71.81951667,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 10:40:17+00:00,1192106,19.86843333,NZ,EP165｜白家綺：「只要你相信愛，童話故事就是真的」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-08 18:57:07+00:00,1318122,21.9687,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-08 19:43:58+00:00,2808383,46.80638333,NZ,S1 第零集吧＿十年之前我不認識妳妳不屬於我,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 19:45:24+00:00,85063,1.417716667,NZ,S1 第一集吧（上）＿一起不負責任地聊聊劇吧！,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 19:47:49+00:00,144421,2.407016667,NZ,S1 第一集吧（下）＿跟你在一起的時光都很耀眼，因為天氣好，因為天氣不好,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-08 20:49:08+00:00,3678093,61.30155,NZ,愚樂 61 | 百萬Youtuber Catie 轟業配文化引發爭議！網紅團購又出包 產品添加雌激素導致3歲女孩月經來？！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 21:54:01+00:00,2639354,43.98923333,NZ,愚樂 61 | 百萬Youtuber Catie 轟業配文化引發爭議！網紅團購又出包 產品添加雌激素導致3歲女孩月經來？！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-08 23:22:04+00:00,4872168,81.2028,NZ,S1 第五集吧＿喝個大特醉！！！,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-09 00:16:00+00:00,3235896,53.9316,NZ,S1 第六集吧（上）＿陽劇巡演特輯之巡迴演出眉角超級多，堪稱演員城府大考驗！！！,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-09 01:23:11+00:00,4029901,67.16501667,NZ,S1 第六集吧（下）＿陽劇巡演特輯之舞台劇演員的惡夢，就在我們的人生真實上演​,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-09 01:32:44+00:00,572202,9.5367,NZ,EP165｜白家綺：「只要你相信愛，童話故事就是真的」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-09 07:31:51+00:00,7727957,128.7992833,NZ,EP26 | 人生必看的十部電影！ 每部都是我們心中的經典～～,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-09 10:02:43+00:00,493824,8.2304,NZ,EP30 | 身為男生和女生的缺點,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-09 19:44:03+00:00,2945190,49.0865,NZ,EP30 | 身為男生和女生的缺點,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-09 20:12:18+00:00,1640916,27.3486,NZ,EP02 | 我們常遇到的刻板印象,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-09 20:59:44+00:00,2845048,47.41746667,NZ,EP03 | 初次約會時的秘訣以及討厭的行為,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 04:59:21+00:00,3018109,50.30181667,NZ,EP04 | 台北人看美國文化差異,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 05:20:37+00:00,1274946,21.2491,NZ,EP05 | 興趣可以當飯吃嗎 工作一定要有熱情嗎,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 06:22:22+00:00,3705144,61.7524,NZ,EP06 | 人際關係斷捨離 我們討厭的朋友類型,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 06:34:00+00:00,696284,11.60473333,NZ,EP07 | 老了！滿25歲會碰上的初老特徵,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 10:47:34+00:00,879402,14.6567,NZ,EP30 | 身為男生和女生的缺點,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 19:27:05+00:00,2322311,38.70518333,NZ,S4E34｜避暑山莊散策：一座山莊背後的半部清代史！,宮說宮有理－國立故宮博物院 National Palace Museum,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 20:24:17+00:00,3136783,52.27971667,NZ,EP24 | 走出外貌焦慮症，重新找回愛自己的那個你,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 21:22:07+00:00,3464724,57.7454,NZ,EP25 | 不完美的你，才是最好的自己,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 21:49:13+00:00,1626000,27.1,NZ,EP26 | 人生必看的十部電影！ 每部都是我們心中的經典～～,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 22:16:22+00:00,1628643,27.14405,NZ,EP27 | 大喇雞之後被始亂終棄？ChaCha的暈船小日記,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-10 22:18:48+00:00,144642,2.4107,NZ,EP28 | 職場新鮮人看過來 工作面試小撇步大公開,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-10 23:17:54+00:00,3546096,59.1016,NZ,EP173｜「根本沒殺錯，故意誤導偵辦的」，殘忍集團逼迫同夥殺人，大家一起背刑責...｜吳新華案．中,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-11 00:27:24+00:00,823921,13.73201667,NZ,MasterChef season 12 runner-up Michael Silverstein doesn't mince words!,A Bunch of Losers with Derrick Fox,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-11 01:53:02+00:00,5138046,85.6341,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-11 04:43:22+00:00,5547152,92.45253333,NZ,【人類圖八路米 Follow Mi】Ep.6,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-11 04:43:27+00:00,4468,0.074466667,NZ,S3 第六集吧（下）＿阿路八愛店不藏私,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-11 04:44:00+00:00,33023,0.550383333,NZ,【人類圖八路米 Follow Mi】Ep.6,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-11 04:50:15+00:00,373824,6.2304,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-11 21:52:04+00:00,1458581,24.30968333,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-13 19:02:05+00:00,3550968,59.1828,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-13 19:03:09+00:00,62852,1.047533333,NZ,【人類圖八路米 Follow Mi】Ep.6,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-13 20:33:09+00:00,1008064,16.80106667,NZ,S3 第六集吧（下）＿阿路八愛店不藏私,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-14 00:09:05+00:00,24106,0.401766667,NZ,【羅馬人的故事】血腥鬥爭、無盡奢華、美豔王后與命運之戰：「埃及豔后」克莉奧佩特拉的人生，根本就是血腥宮廷劇的標準範本！,海獅說---生活裡的小世界史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-14 00:11:27+00:00,141823,2.363716667,NZ,EP25 | 不完美的你，才是最好的自己,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-14 03:02:26+00:00,2855786,47.59643333,NZ,EP26 | 人生必看的十部電影！ 每部都是我們心中的經典～～,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-14 04:30:45+00:00,647765,10.79608333,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-14 18:11:16+00:00,9066,0.1511,NZ,#093濃濃der哈味再現～我們很醜而且我們是在兇屁兇？企業化經營的非典型皇朝｜藍血幽魂07,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-14 22:29:05+00:00,1743533,29.05888333,NZ,#094天花、酗酒、花柳病？哈布斯堡也有肥皂劇：白富美的奇幻成王之旅｜藍血幽魂08,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-15 18:44:15+00:00,594139,9.902316667,NZ,#094天花、酗酒、花柳病？哈布斯堡也有肥皂劇：白富美的奇幻成王之旅｜藍血幽魂08,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-15 19:52:05+00:00,3490847,58.18078333,NZ,愚樂 62 | 安柏赫德再出「屎」？當街嗯嗯好自在！賽琳娜背棄捐腎閨蜜引爭議,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-15 21:18:43+00:00,40704,0.6784,NZ,EP174｜10年奪14條命！吳新華遭判「10個死刑」法警射5槍才伏法｜吳新華案．下,我在案發現場,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-15 22:08:04+00:00,1978816,32.98026667,NZ,愚樂 62 | 安柏赫德再出「屎」？當街嗯嗯好自在！賽琳娜背棄捐腎閨蜜引爭議,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-15 22:37:34+00:00,778901,12.98168333,NZ,S3 第六集吧（下）＿阿路八愛店不藏私,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-16 04:16:43+00:00,2479594,41.32656667,NZ,EP174｜10年奪14條命！吳新華遭判「10個死刑」法警射5槍才伏法｜吳新華案．下,我在案發現場,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-16 04:59:17+00:00,2552874,42.5479,NZ,EP31 | 對不起！對不起！我們的道歉經驗談,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-16 08:36:35+00:00,387031,6.450516667,NZ,EP31 | 對不起！對不起！我們的道歉經驗談,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-16 19:59:25+00:00,5072082,84.5347,NZ,S3 第四集吧（上）＿倫敦巴黎 Let's go！,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-16 20:30:49+00:00,1869423,31.15705,NZ,S3 第四集吧（下）＿倫敦巴黎 Let's go！,阿路八,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-16 20:37:31+00:00,374411,6.240183333,NZ,S3 第五集吧＿陽劇總動員之獵殺時一修,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-16 21:25:19+00:00,2867370,47.7895,NZ,EP31 | 對不起！對不起！我們的道歉經驗談,德蕾雷秀 The Late Late Show,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-17 01:02:26+00:00,3541,0.059016667,NZ,S3 第六集吧（上）＿阿路八私服穿搭指南,阿路八,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-17 04:26:44+00:00,3910634,65.17723333,NZ,#094天花、酗酒、花柳病？哈布斯堡也有肥皂劇：白富美的奇幻成王之旅｜藍血幽魂08,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-17 05:18:13+00:00,3056852,50.94753333,NZ,好懷念！這些偶像團體當年超級紅！八卦婆再次搭乘愚樂時光機囉～,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-17 19:18:08+00:00,3613814,60.23023333,NZ,愚樂 6 | 張鈞甯被舉報台獨 疑習近平為百昏百生話題？范冰冰遭中共封殺 有望來台加盟東區粉圓謀生路！網紅娘娘「傾聽」歧視發言 網友評價兩極！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-17 19:18:45+00:00,35850,0.5975,NZ,愚樂 7 | 網傳吳亦凡囚服背影，疑似就醫看性病！敖犬選秀吊車尾遭網友慘批丟台灣臉！不只趙薇被消失，吳磊奶頭也消失了！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-17 20:08:37+00:00,2992671,49.87785,NZ,愚樂 3 | 江宏傑烏龍新女友登上熱搜NO.1？！史上最嚴重辱華事件，爆紅男星成過街老鼠！新單元《愚樂60昏》強勢登場！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-17 20:12:10+00:00,212558,3.542633333,NZ,百昏百幕後花絮 | 八卦婆合體！第一集就吵起來？！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-17 21:22:03+00:00,4190549,69.84248333,NZ,愚樂 4 | 八卦婆化身金曲獎犀利評論員！韋禮安參加中國好聲音成李榮浩學員？！愚樂60昏從博恩飛機杯聊到墨西哥阿姑？！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-18 07:32:34+00:00,6039,0.10065,NZ,愚樂 4 | 八卦婆化身金曲獎犀利評論員！韋禮安參加中國好聲音成李榮浩學員？！愚樂60昏從博恩飛機杯聊到墨西哥阿姑？！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-18 07:32:35+00:00,576,0.0096,NZ,愚樂 5 | 還珠格格的詛咒！趙薇慘遭人間蒸發！盧廣仲年度歌曲是抄襲還是作曲人彼此通靈？！麟洋CP風波不斷 各種代言頻頻惹議？,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-18 07:32:40+00:00,3690,0.0615,NZ,愚樂 6 | 張鈞甯被舉報台獨 疑習近平為百昏百生話題？范冰冰遭中共封殺 有望來台加盟東區粉圓謀生路！網紅娘娘「傾聽」歧視發言 網友評價兩極！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2022-11-18 08:35:18+00:00,3758502,62.6417,NZ,愚樂 7 | 網傳吳亦凡囚服背影，疑似就醫看性病！敖犬選秀吊車尾遭網友慘批丟台灣臉！不只趙薇被消失，吳磊奶頭也消失了！,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
2022-11-18 09:28:21+00:00,3182080,53.03466667,NZ,愚樂 8 | 王力宏違規聚會成防疫破口 黑范夫妻被衰鬼附身！Ponchacha X Allen Lien 合作竟然破局啦！被控性侵的鈕承澤 出席身心靈講座當講師？,愚樂百昏百,No Album Name,No Track Name,No Artist Name,TRUE,Podcast Show
